user_id,genre,proportion
15,Film-Noir,0.019230769230769232
15,Horror,0.019230769230769232
15,Musical,0.019230769230769232
15,Mystery,0.0673076923076923
15,Romance,0.2403846153846154
15,Sci-Fi,0.11538461538461539
15,Thriller,0.2403846153846154
15,War,0.09615384615384616
15,Western,0.0
16,unknown,0.0
16,Action,0.21428571428571427
16,Adventure,0.08571428571428572
16,Animation,0.05714285714285714
16,Children's,0.07857142857142857
16,Comedy,0.2785714285714286
16,Crime,0.1357142857142857
16,Documentary,0.0
16,Drama,0.4
16,Fantasy,0.007142857142857143
16,Film-Noir,0.04285714285714286
16,Horror,0.06428571428571428
16,Musical,0.07142857142857142
16,Mystery,0.05714285714285714
16,Romance,0.19285714285714287
16,Sci-Fi,0.11428571428571428
16,Thriller,0.24285714285714285
16,War,0.09285714285714286
16,Western,0.02142857142857143
17,unknown,0.0
17,Action,0.14285714285714285
17,Adventure,0.14285714285714285
17,Animation,0.03571428571428571
17,Children's,0.10714285714285714
17,Comedy,0.2857142857142857
17,Crime,0.07142857142857142
17,Documentary,0.0
17,Drama,0.6071428571428571
17,Fantasy,0.0
17,Film-Noir,0.0
17,Horror,0.0
17,Musical,0.0
17,Mystery,0.0
17,Romance,0.17857142857142858
17,Sci-Fi,0.10714285714285714
17,Thriller,0.14285714285714285
17,War,0.14285714285714285
17,Western,0.0
18,unknown,0.0
18,Action,0.09025270758122744
18,Adventure,0.06498194945848375
18,Animation,0.04332129963898917
18,Children's,0.06859205776173286
18,Comedy,0.36823104693140796
18,Crime,0.04332129963898917
18,Documentary,0.01444043321299639
18,Drama,0.5090252707581228
18,Fantasy,0.01444043321299639
18,Film-Noir,0.01444043321299639
18,Horror,0.018050541516245487
18,Musical,0.08664259927797834
18,Mystery,0.032490974729241874
18,Romance,0.24548736462093862
18,Sci-Fi,0.05415162454873646
18,Thriller,0.08303249097472924
18,War,0.09747292418772563
18,Western,0.01444043321299639
19,unknown,0.0
19,Action,0.25
19,Adventure,0.15
19,Animation,0.0
19,Children's,0.05
19,Comedy,0.6
19,Crime,0.0
19,Documentary,0.0
19,Drama,0.55
19,Fantasy,0.0
19,Film-Noir,0.0
19,Horror,0.1
19,Musical,0.05
19,Mystery,0.0
19,Romance,0.25
19,Sci-Fi,0.05
19,Thriller,0.1
19,War,0.05
19,Western,0.05
20,unknown,0.0
20,Action,0.3958333333333333
20,Adventure,0.2708333333333333
20,Animation,0.08333333333333333
20,Children's,0.16666666666666666
20,Comedy,0.2916666666666667
20,Crime,0.041666666666666664
20,Documentary,0.0
20,Drama,0.2708333333333333
20,Fantasy,0.041666666666666664
20,Film-Noir,0.0
20,Horror,0.041666666666666664
20,Musical,0.08333333333333333
20,Mystery,0.020833333333333332
20,Romance,0.16666666666666666
20,Sci-Fi,0.20833333333333334
20,Thriller,0.2708333333333333
20,War,0.16666666666666666
20,Western,0.0
21,unknown,0.0
21,Action,0.21787709497206703
21,Adventure,0.0893854748603352
21,Animation,0.05027932960893855
21,Children's,0.0670391061452514
21,Comedy,0.1787709497206704
21,Crime,0.08379888268156424
21,Documentary,0.00558659217877095
21,Drama,0.26256983240223464
21,Fantasy,0.0111731843575419
21,Film-Noir,0.0111731843575419
21,Horror,0.3407821229050279
21,Musical,0.03910614525139665
21,Mystery,0.05027932960893855
21,Romance,0.08379888268156424
21,Sci-Fi,0.12849162011173185
21,Thriller,0.3687150837988827
21,War,0.0335195530726257
21,Western,0.0
22,unknown,0.0
22,Action,0.515625
22,Adventure,0.2734375
22,Animation,0.0
22,Children's,0.0625
22,Comedy,0.5625
22,Crime,0.0625
22,Documentary,0.0
22,Drama,0.125
22,Fantasy,0.0078125
22,Film-Noir,0.0078125
22,Horror,0.0390625
22,Musical,0.03125
22,Mystery,0.0234375
22,Romance,0.1484375
22,Sci-Fi,0.1953125
22,Thriller,0.1796875
22,War,0.1171875
22,Western,0.03125
23,unknown,0.0
23,Action,0.2582781456953642
23,Adventure,0.18543046357615894
23,Animation,0.0728476821192053
23,Children's,0.09933774834437085
23,Comedy,0.33112582781456956
23,Crime,0.046357615894039736
23,Documentary,0.006622516556291391
23,Drama,0.3576158940397351
23,Fantasy,0.013245033112582781
23,Film-Noir,0.013245033112582781
23,Horror,0.033112582781456956
23,Musical,0.10596026490066225
23,Mystery,0.033112582781456956
23,Romance,0.2251655629139073
23,Sci-Fi,0.1986754966887417
23,Thriller,0.1390728476821192
23,War,0.08609271523178808
23,Western,0.026490066225165563
24,unknown,0.0
24,Action,0.11764705882352941
24,Adventure,0.11764705882352941
24,Animation,0.014705882352941176
24,Children's,0.07352941176470588
24,Comedy,0.29411764705882354
24,Crime,0.11764705882352941
24,Documentary,0.0
24,Drama,0.5441176470588235
24,Fantasy,0.0
24,Film-Noir,0.0
24,Horror,0.029411764705882353
24,Musical,0.04411764705882353
24,Mystery,0.029411764705882353
24,Romance,0.23529411764705882
24,Sci-Fi,0.08823529411764706
24,Thriller,0.22058823529411764
24,War,0.07352941176470588
24,Western,0.014705882352941176
25,unknown,0.0
25,Action,0.2564102564102564
25,Adventure,0.19230769230769232
25,Animation,0.11538461538461539
25,Children's,0.14102564102564102
25,Comedy,0.3333333333333333
25,Crime,0.02564102564102564
25,Documentary,0.0
25,Drama,0.32051282051282054
25,Fantasy,0.01282051282051282
25,Film-Noir,0.01282051282051282
25,Horror,0.02564102564102564
25,Musical,0.07692307692307693
25,Mystery,0.02564102564102564
25,Romance,0.15384615384615385
25,Sci-Fi,0.21794871794871795
25,Thriller,0.19230769230769232
25,War,0.11538461538461539
25,Western,0.01282051282051282
26,unknown,0.0
26,Action,0.32710280373831774
26,Adventure,0.1588785046728972
26,Animation,0.018691588785046728
26,Children's,0.037383177570093455
26,Comedy,0.308411214953271
26,Crime,0.08411214953271028
26,Documentary,0.0
26,Drama,0.38317757009345793
26,Fantasy,0.0
26,Film-Noir,0.009345794392523364
26,Horror,0.028037383177570093
26,Musical,0.0
26,Mystery,0.056074766355140186
26,Romance,0.18691588785046728
26,Sci-Fi,0.14953271028037382
26,Thriller,0.27102803738317754
26,War,0.07476635514018691
26,Western,0.009345794392523364
27,unknown,0.0
27,Action,0.4
27,Adventure,0.16
27,Animation,0.04
27,Children's,0.04
27,Comedy,0.04
27,Crime,0.04
27,Documentary,0.0
27,Drama,0.48
27,Fantasy,0.0
27,Film-Noir,0.0
27,Horror,0.08
27,Musical,0.04
27,Mystery,0.04
27,Romance,0.12
27,Sci-Fi,0.16
27,Thriller,0.52
27,War,0.16
27,Western,0.0
28,unknown,0.0
28,Action,0.3291139240506329
28,Adventure,0.20253164556962025
28,Animation,0.02531645569620253
28,Children's,0.0379746835443038
28,Comedy,0.13924050632911392
28,Crime,0.0759493670886076
28,Documentary,0.0
28,Drama,0.22784810126582278
28,Fantasy,0.012658227848101266
28,Film-Noir,0.012658227848101266
28,Horror,0.27848101265822783
28,Musical,0.05063291139240506
28,Mystery,0.0379746835443038
28,Romance,0.08860759493670886
28,Sci-Fi,0.34177215189873417
28,Thriller,0.3924050632911392
28,War,0.06329113924050633
28,Western,0.012658227848101266
29,unknown,0.0
29,Action,0.29411764705882354
29,Adventure,0.029411764705882353
29,Animation,0.029411764705882353
29,Children's,0.058823529411764705
29,Comedy,0.20588235294117646
29,Crime,0.14705882352941177
29,Documentary,0.0
29,Drama,0.4411764705882353
29,Fantasy,0.0
29,Film-Noir,0.058823529411764705
29,Horror,0.029411764705882353
29,Musical,0.0
29,Mystery,0.058823529411764705
29,Romance,0.11764705882352941
29,Sci-Fi,0.11764705882352941
29,Thriller,0.5
29,War,0.14705882352941177
29,Western,0.029411764705882353
30,unknown,0.0
30,Action,0.4186046511627907
30,Adventure,0.32558139534883723
30,Animation,0.023255813953488372
30,Children's,0.11627906976744186
30,Comedy,0.4418604651162791
30,Crime,0.06976744186046512
30,Documentary,0.0
30,Drama,0.27906976744186046
30,Fantasy,0.023255813953488372
30,Film-Noir,0.0
30,Horror,0.0
30,Musical,0.06976744186046512
30,Mystery,0.023255813953488372
30,Romance,0.27906976744186046
30,Sci-Fi,0.23255813953488372
30,Thriller,0.20930232558139536
30,War,0.11627906976744186
30,Western,0.023255813953488372
31,unknown,0.0
31,Action,0.1388888888888889
31,Adventure,0.08333333333333333
31,Animation,0.0
31,Children's,0.0
31,Comedy,0.1388888888888889
31,Crime,0.1111111111111111
31,Documentary,0.08333333333333333
31,Drama,0.3611111111111111
31,Fantasy,0.0
31,Film-Noir,0.1111111111111111
31,Horror,0.027777777777777776
31,Musical,0.05555555555555555
31,Mystery,0.25
31,Romance,0.2777777777777778
31,Sci-Fi,0.08333333333333333
31,Thriller,0.25
31,War,0.05555555555555555
31,Western,0.0
32,unknown,0.0
32,Action,0.36585365853658536
32,Adventure,0.24390243902439024
32,Animation,0.04878048780487805
32,Children's,0.04878048780487805
32,Comedy,0.36585365853658536
32,Crime,0.0975609756097561
32,Documentary,0.0
32,Drama,0.34146341463414637
32,Fantasy,0.0
32,Film-Noir,0.0
32,Horror,0.04878048780487805
32,Musical,0.0
32,Mystery,0.04878048780487805
32,Romance,0.1951219512195122
32,Sci-Fi,0.21951219512195122
32,Thriller,0.2682926829268293
32,War,0.12195121951219512
32,Western,0.0
33,unknown,0.0
33,Action,0.4583333333333333
33,Adventure,0.041666666666666664
33,Animation,0.0
33,Children's,0.0
33,Comedy,0.041666666666666664
33,Crime,0.125
33,Documentary,0.0
33,Drama,0.375
33,Fantasy,0.0
33,Film-Noir,0.0
33,Horror,0.20833333333333334
33,Musical,0.0
33,Mystery,0.20833333333333334
33,Romance,0.16666666666666666
33,Sci-Fi,0.16666666666666666
33,Thriller,0.625
33,War,0.125
33,Western,0.0
34,unknown,0.0
34,Action,0.05
34,Adventure,0.0
34,Animation,0.0
34,Children's,0.05
34,Comedy,0.2
34,Crime,0.25
34,Documentary,0.0
34,Drama,0.65
34,Fantasy,0.0
34,Film-Noir,0.05
34,Horror,0.05
34,Musical,0.05
34,Mystery,0.1
34,Romance,0.15
34,Sci-Fi,0.0
34,Thriller,0.2
34,War,0.15
34,Western,0.0
35,unknown,0.0
35,Action,0.44
35,Adventure,0.16
35,Animation,0.0
35,Children's,0.12
35,Comedy,0.28
35,Crime,0.08
35,Documentary,0.0
35,Drama,0.28
35,Fantasy,0.0
35,Film-Noir,0.0
35,Horror,0.0
35,Musical,0.0
35,Mystery,0.16
35,Romance,0.12
35,Sci-Fi,0.12
35,Thriller,0.44
35,War,0.08
35,Western,0.0
36,unknown,0.0
36,Action,0.15
36,Adventure,0.05
36,Animation,0.0
36,Children's,0.1
36,Comedy,0.3
36,Crime,0.05
36,Documentary,0.0
36,Drama,0.4
36,Fantasy,0.0
36,Film-Noir,0.0
36,Horror,0.2
36,Musical,0.1
36,Mystery,0.2
36,Romance,0.25
36,Sci-Fi,0.05
36,Thriller,0.3
36,War,0.0
36,Western,0.0
37,unknown,0.0
37,Action,0.8771929824561403
37,Adventure,0.3508771929824561
37,Animation,0.0
37,Children's,0.0
37,Comedy,0.05263157894736842
37,Crime,0.15789473684210525
37,Documentary,0.0
37,Drama,0.12280701754385964
37,Fantasy,0.017543859649122806
37,Film-Noir,0.017543859649122806
37,Horror,0.05263157894736842
37,Musical,0.0
37,Mystery,0.017543859649122806
37,Romance,0.15789473684210525
37,Sci-Fi,0.2982456140350877
37,Thriller,0.47368421052631576
37,War,0.08771929824561403
37,Western,0.0
38,unknown,0.0
38,Action,0.2644628099173554
38,Adventure,0.19008264462809918
38,Animation,0.08264462809917356
38,Children's,0.24793388429752067
38,Comedy,0.35537190082644626
38,Crime,0.01652892561983471
38,Documentary,0.0
38,Drama,0.19834710743801653
38,Fantasy,0.024793388429752067
38,Film-Noir,0.008264462809917356
38,Horror,0.1487603305785124
38,Musical,0.09917355371900827
38,Mystery,0.024793388429752067
38,Romance,0.1487603305785124
38,Sci-Fi,0.12396694214876033
38,Thriller,0.19834710743801653
38,War,0.05785123966942149
38,Western,0.008264462809917356
39,unknown,0.0
39,Action,0.18181818181818182
39,Adventure,0.0
39,Animation,0.0
39,Children's,0.0
39,Comedy,0.3181818181818182
39,Crime,0.09090909090909091
39,Documentary,0.0
39,Drama,0.5
39,Fantasy,0.0
39,Film-Noir,0.045454545454545456
39,Horror,0.09090909090909091
39,Musical,0.09090909090909091
39,Mystery,0.13636363636363635
39,Romance,0.18181818181818182
39,Sci-Fi,0.09090909090909091
39,Thriller,0.36363636363636365
39,War,0.0
39,Western,0.0
40,unknown,0.0
40,Action,0.22857142857142856
40,Adventure,0.05714285714285714
40,Animation,0.0
40,Children's,0.05714285714285714
40,Comedy,0.3142857142857143
40,Crime,0.08571428571428572
40,Documentary,0.0
40,Drama,0.5142857142857142
40,Fantasy,0.0
40,Film-Noir,0.02857142857142857
40,Horror,0.02857142857142857
40,Musical,0.0
40,Mystery,0.08571428571428572
40,Romance,0.08571428571428572
40,Sci-Fi,0.14285714285714285
40,Thriller,0.3142857142857143
40,War,0.11428571428571428
40,Western,0.0
41,unknown,0.0
41,Action,0.23076923076923078
41,Adventure,0.09615384615384616
41,Animation,0.038461538461538464
41,Children's,0.057692307692307696
41,Comedy,0.36538461538461536
41,Crime,0.07692307692307693
41,Documentary,0.0
41,Drama,0.46153846153846156
41,Fantasy,0.019230769230769232
41,Film-Noir,0.0
41,Horror,0.0
41,Musical,0.038461538461538464
41,Mystery,0.038461538461538464
41,Romance,0.25
41,Sci-Fi,0.17307692307692307
41,Thriller,0.19230769230769232
41,War,0.21153846153846154
41,Western,0.038461538461538464
42,unknown,0.0
42,Action,0.23497267759562843
42,Adventure,0.16939890710382513
42,Animation,0.07103825136612021
42,Children's,0.11475409836065574
42,Comedy,0.3224043715846995
42,Crime,0.03278688524590164
42,Documentary,0.00546448087431694
42,Drama,0.36065573770491804
42,Fantasy,0.0273224043715847
42,Film-Noir,0.0
42,Horror,0.04371584699453552
42,Musical,0.07103825136612021
42,Mystery,0.0273224043715847
42,Romance,0.23497267759562843
42,Sci-Fi,0.1366120218579235
42,Thriller,0.19672131147540983
42,War,0.0546448087431694
42,Western,0.01639344262295082
43,unknown,0.0
43,Action,0.23076923076923078
43,Adventure,0.12669683257918551
43,Animation,0.09049773755656108
43,Children's,0.12217194570135746
43,Comedy,0.3936651583710407
43,Crime,0.07692307692307693
43,Documentary,0.004524886877828055
43,Drama,0.3665158371040724
43,Fantasy,0.027149321266968326
43,Film-Noir,0.004524886877828055
43,Horror,0.03167420814479638
43,Musical,0.07239819004524888
43,Mystery,0.03619909502262444
43,Romance,0.27149321266968324
43,Sci-Fi,0.09049773755656108
43,Thriller,0.18099547511312217
43,War,0.08144796380090498
43,Western,0.01809954751131222
44,unknown,0.0
44,Action,0.2913907284768212
44,Adventure,0.2251655629139073
44,Animation,0.0728476821192053
44,Children's,0.10596026490066225
44,Comedy,0.2913907284768212
44,Crime,0.06622516556291391
44,Documentary,0.006622516556291391
44,Drama,0.33774834437086093
44,Fantasy,0.013245033112582781
44,Film-Noir,0.006622516556291391
44,Horror,0.0728476821192053
44,Musical,0.09271523178807947
44,Mystery,0.052980132450331126
44,Romance,0.16556291390728478
44,Sci-Fi,0.24503311258278146
44,Thriller,0.2251655629139073
44,War,0.11920529801324503
44,Western,0.013245033112582781
45,unknown,0.0
45,Action,0.20833333333333334
45,Adventure,0.25
45,Animation,0.10416666666666667
45,Children's,0.16666666666666666
45,Comedy,0.5
45,Crime,0.08333333333333333
45,Documentary,0.0
45,Drama,0.25
45,Fantasy,0.0625
45,Film-Noir,0.020833333333333332
45,Horror,0.020833333333333332
45,Musical,0.08333333333333333
45,Mystery,0.0
45,Romance,0.1875
45,Sci-Fi,0.14583333333333334
45,Thriller,0.14583333333333334
45,War,0.0625
45,Western,0.0
46,unknown,0.0
46,Action,0.2962962962962963
46,Adventure,0.1111111111111111
46,Animation,0.037037037037037035
46,Children's,0.07407407407407407
46,Comedy,0.1111111111111111
46,Crime,0.18518518518518517
46,Documentary,0.0
46,Drama,0.5555555555555556
46,Fantasy,0.0
46,Film-Noir,0.0
46,Horror,0.07407407407407407
46,Musical,0.037037037037037035
46,Mystery,0.14814814814814814
46,Romance,0.2962962962962963
46,Sci-Fi,0.1111111111111111
46,Thriller,0.3333333333333333
46,War,0.18518518518518517
46,Western,0.0
47,unknown,0.0
47,Action,0.04
47,Adventure,0.04
47,Animation,0.0
47,Children's,0.04
47,Comedy,0.2
47,Crime,0.12
47,Documentary,0.04
47,Drama,0.48
47,Fantasy,0.0
47,Film-Noir,0.04
47,Horror,0.08
47,Musical,0.04
47,Mystery,0.2
47,Romance,0.12
47,Sci-Fi,0.04
47,Thriller,0.2
47,War,0.04
47,Western,0.0
48,unknown,0.0
48,Action,0.19696969696969696
48,Adventure,0.16666666666666666
48,Animation,0.015151515151515152
48,Children's,0.10606060606060606
48,Comedy,0.25757575757575757
48,Crime,0.10606060606060606
48,Documentary,0.015151515151515152
48,Drama,0.45454545454545453
48,Fantasy,0.030303030303030304
48,Film-Noir,0.06060606060606061
48,Horror,0.030303030303030304
48,Musical,0.06060606060606061
48,Mystery,0.07575757575757576
48,Romance,0.15151515151515152
48,Sci-Fi,0.10606060606060606
48,Thriller,0.18181818181818182
48,War,0.15151515151515152
48,Western,0.015151515151515152
49,unknown,0.0
49,Action,0.17209302325581396
49,Adventure,0.09302325581395349
49,Animation,0.09767441860465116
49,Children's,0.13488372093023257
49,Comedy,0.40930232558139534
49,Crime,0.11627906976744186
49,Documentary,0.009302325581395349
49,Drama,0.3302325581395349
49,Fantasy,0.023255813953488372
49,Film-Noir,0.013953488372093023
49,Horror,0.08372093023255814
49,Musical,0.07906976744186046
49,Mystery,0.037209302325581395
49,Romance,0.16279069767441862
49,Sci-Fi,0.13023255813953488
49,Thriller,0.19069767441860466
49,War,0.03255813953488372
49,Western,0.0
50,unknown,0.0
50,Action,0.0
50,Adventure,0.0
50,Animation,0.0
50,Children's,0.0
50,Comedy,0.08333333333333333
50,Crime,0.20833333333333334
50,Documentary,0.041666666666666664
50,Drama,0.7083333333333334
50,Fantasy,0.0
50,Film-Noir,0.041666666666666664
50,Horror,0.08333333333333333
50,Musical,0.041666666666666664
50,Mystery,0.125
50,Romance,0.3333333333333333
50,Sci-Fi,0.0
50,Thriller,0.16666666666666666
50,War,0.041666666666666664
50,Western,0.0
51,unknown,0.0
51,Action,0.391304347826087
51,Adventure,0.43478260869565216
51,Animation,0.0
51,Children's,0.043478260869565216
51,Comedy,0.21739130434782608
51,Crime,0.043478260869565216
51,Documentary,0.0
51,Drama,0.391304347826087
51,Fantasy,0.0
51,Film-Noir,0.0
51,Horror,0.043478260869565216
51,Musical,0.13043478260869565
51,Mystery,0.08695652173913043
51,Romance,0.34782608695652173
51,Sci-Fi,0.17391304347826086
51,Thriller,0.13043478260869565
51,War,0.13043478260869565
51,Western,0.043478260869565216
52,unknown,0.0
52,Action,0.16071428571428573
52,Adventure,0.125
52,Animation,0.05357142857142857
52,Children's,0.07142857142857142
52,Comedy,0.21428571428571427
52,Crime,0.05357142857142857
52,Documentary,0.0
52,Drama,0.5357142857142857
52,Fantasy,0.0
52,Film-Noir,0.03571428571428571
52,Horror,0.017857142857142856
52,Musical,0.05357142857142857
52,Mystery,0.07142857142857142
52,Romance,0.16071428571428573
52,Sci-Fi,0.14285714285714285
52,Thriller,0.16071428571428573
52,War,0.10714285714285714
52,Western,0.0
53,unknown,0.0
53,Action,0.5357142857142857
53,Adventure,0.32142857142857145
53,Animation,0.0
53,Children's,0.03571428571428571
53,Comedy,0.17857142857142858
53,Crime,0.14285714285714285
53,Documentary,0.0
53,Drama,0.2857142857142857
53,Fantasy,0.0
53,Film-Noir,0.0
53,Horror,0.0
53,Musical,0.0
53,Mystery,0.0
53,Romance,0.17857142857142858
